transaction_id,customer_id,date,amount,currency,transaction_type,country,merchant_category,is_fraud,fraud_score
TXN0018068,CUST00458,2023-09-07 08:58:00,133.86,USD,Wire Transfer,RU,Crypto Exchange,0,55.27
TXN0018069,CUST00197,2023-10-16 11:54:00,42.22,USD,Wire Transfer,UK,Crypto Exchange,0,19.08
TXN0018070,CUST00293,2023-09-04 04:39:00,610.19,USD,Cash Withdrawal,US,Restaurant,0,24.95
TXN0018071,CUST00011,2023-03-27 21:45:00,1635.04,USD,Online Transfer,NG,Healthcare,0,28.82
TXN0018072,CUST00196,2023-02-09 23:47:00,147.86,USD,ACH,MX,Crypto Exchange,0,11.56
TXN0018073,CUST00463,2023-07-25 12:09:00,1891.48,USD,Online Transfer,RU,Gaming,0,27.71
TXN0018074,CUST00093,2023-05-14 14:47:00,202.33,USD,ACH,CN,Crypto Exchange,0,0.0
TXN0018075,CUST00400,2023-08-04 02:54:00,266.9,USD,Online Transfer,RU,Gaming,0,45.88
TXN0018076,CUST00457,2023-06-16 05:32:00,113.39,USD,Online Transfer,RU,Travel,0,23.09
TXN0018077,CUST00315,2023-10-14 06:58:00,878.91,USD,Wire Transfer,UK,Crypto Exchange,0,14.65
TXN0018078,CUST00268,2023-05-03 17:22:00,27313.32,USD,Cash Deposit,BR,Retail,0,3.32
TXN0018079,CUST00362,2023-01-19 15:21:00,113.39,USD,Cash Deposit,CN,Gaming,0,44.78
TXN0018080,CUST00133,2023-05-25 13:28:00,827.68,USD,Online Transfer,MX,Retail,0,0.0
TXN0018081,CUST00113,2023-06-04 17:55:00,155.99,USD,Online Transfer,US,Retail,0,0.0
TXN0018082,CUST00396,2023-02-22 09:56:00,251.73,USD,Cash Withdrawal,IN,Crypto Exchange,0,9.88
TXN0018083,CUST00099,2023-06-30 16:42:00,1191.78,USD,POS,CN,Crypto Exchange,0,0.0
TXN0018084,CUST00053,2023-03-01 04:54:00,435.21,USD,Online Transfer,CN,Gaming,0,18.39
TXN0018085,CUST00156,2023-10-11 00:52:00,24703.78,USD,Wire Transfer,NG,Travel,0,48.53
TXN0018086,CUST00252,2023-07-04 04:15:00,134.02,USD,POS,CN,Travel,0,26.29
TXN0018087,CUST00177,2023-04-14 12:53:00,879.85,USD,Cash Withdrawal,RU,Travel,1,74.49
TXN0018088,CUST00482,2023-03-13 19:38:00,2951.11,USD,Cash Deposit,AE,Retail,1,62.35
TXN0018089,CUST00238,2023-04-26 05:06:00,11754.72,USD,ACH,CN,Retail,0,34.33
TXN0018090,CUST00327,2023-10-28 18:23:00,2933.5,USD,Online Transfer,IN,Travel,0,3.94
TXN0018091,CUST00500,2023-03-29 11:20:00,383.66,USD,Cash Withdrawal,UK,Gaming,0,40.02
TXN0018092,CUST00186,2023-05-30 02:24:00,331.73,USD,POS,BR,Healthcare,0,14.13
TXN0018093,CUST00212,2023-04-15 01:51:00,177.19,USD,Online Transfer,DE,Gaming,0,24.17
TXN0018094,CUST00034,2023-12-27 20:22:00,194.17,USD,POS,US,Crypto Exchange,0,4.35
TXN0018095,CUST00359,2023-11-23 04:07:00,23.0,USD,Cash Deposit,UK,Restaurant,0,30.73
TXN0018096,CUST00222,2023-06-11 11:00:00,2.2,USD,ACH,CN,Gaming,0,0.0
TXN0018097,CUST00144,2023-08-16 19:24:00,1038.67,USD,Cash Withdrawal,BR,Healthcare,0,6.91
TXN0018098,CUST00224,2023-04-25 18:12:00,118.0,USD,ACH,NG,Travel,0,33.13
TXN0018099,CUST00418,2023-04-06 05:00:00,1998.57,USD,ACH,CN,Healthcare,0,0.0
TXN0018100,CUST00214,2023-01-23 00:22:00,438.08,USD,ACH,US,Crypto Exchange,0,13.93
TXN0018101,CUST00093,2023-10-04 08:10:00,59.74,USD,Wire Transfer,UK,Retail,0,37.88
TXN0018102,CUST00320,2023-03-19 22:45:00,205.43,USD,Online Transfer,NG,Retail,0,12.74
TXN0018103,CUST00363,2023-01-29 15:59:00,52.52,USD,Cash Withdrawal,BR,Money Transfer,0,12.1
TXN0018104,CUST00231,2023-06-29 21:31:00,60.8,USD,Cash Deposit,DE,Gaming,0,29.62
TXN0018105,CUST00013,2023-03-18 17:00:00,112.07,USD,Online Transfer,US,Gaming,0,16.88
TXN0018106,CUST00291,2023-07-31 11:45:00,14.75,USD,Cash Deposit,MX,Restaurant,0,21.25
TXN0018107,CUST00268,2023-04-06 08:24:00,573.19,USD,Wire Transfer,US,Restaurant,0,5.99
TXN0018108,CUST00193,2023-06-26 08:37:00,166.9,USD,Online Transfer,RU,Gaming,0,18.69
TXN0018109,CUST00002,2023-08-13 01:00:00,32.62,USD,POS,UK,Crypto Exchange,0,18.6
TXN0018110,CUST00283,2023-02-09 06:41:00,83.33,USD,Online Transfer,DE,Crypto Exchange,0,10.03
TXN0018111,CUST00325,2023-03-12 14:59:00,14.17,USD,Online Transfer,NG,Travel,0,32.93
TXN0018112,CUST00150,2023-02-22 19:13:00,172.05,USD,Online Transfer,US,Healthcare,0,4.65
TXN0018113,CUST00284,2023-06-13 08:41:00,0.99,USD,Wire Transfer,UK,Gaming,0,40.87
TXN0018114,CUST00490,2023-06-28 21:28:00,13.1,USD,Cash Deposit,US,Restaurant,0,17.24
TXN0018115,CUST00406,2023-03-31 05:30:00,157.16,USD,Cash Withdrawal,US,Travel,0,19.41
TXN0018116,CUST00401,2023-12-31 09:51:00,2374.63,USD,Cash Deposit,UK,Crypto Exchange,0,10.49
TXN0018117,CUST00295,2023-07-12 02:44:00,13221.62,USD,POS,US,Travel,0,0.0
TXN0018118,CUST00109,2023-02-25 05:47:00,331.29,USD,Cash Withdrawal,DE,Restaurant,0,46.56
TXN0018119,CUST00382,2023-05-08 15:14:00,1804.51,USD,Cash Deposit,IN,Retail,0,30.87
TXN0018120,CUST00341,2023-08-08 18:39:00,22.01,USD,Cash Withdrawal,US,Gaming,0,33.05
TXN0018121,CUST00452,2023-12-13 13:50:00,8171.84,USD,ACH,MX,Crypto Exchange,0,7.18
TXN0018122,CUST00090,2023-04-25 03:31:00,863.26,USD,Online Transfer,RU,Gaming,0,55.35
TXN0018123,CUST00161,2023-06-13 22:08:00,162.87,USD,Cash Deposit,DE,Travel,0,40.57
TXN0018124,CUST00299,2023-03-29 22:30:00,79.46,USD,Wire Transfer,CN,Money Transfer,0,19.74
TXN0018125,CUST00459,2023-03-20 22:50:00,6.01,USD,Wire Transfer,RU,Travel,0,49.45
TXN0018126,CUST00287,2023-05-05 02:45:00,1684.6,USD,ACH,US,Healthcare,0,0.0
TXN0018127,CUST00008,2023-10-27 03:58:00,1235.19,USD,ACH,US,Restaurant,0,8.31
TXN0018128,CUST00227,2023-07-03 03:20:00,301.95,USD,ACH,DE,Gaming,0,1.51
TXN0018129,CUST00040,2023-02-03 17:12:00,9.44,USD,Cash Withdrawal,DE,Retail,0,23.57
TXN0018130,CUST00144,2023-05-24 09:43:00,89.98,USD,Online Transfer,CN,Money Transfer,0,0.0
TXN0018131,CUST00138,2023-12-29 15:00:00,1399.12,USD,Online Transfer,US,Healthcare,0,32.75
TXN0018132,CUST00275,2023-08-08 23:56:00,31.39,USD,Wire Transfer,NG,Restaurant,0,44.83
TXN0018133,CUST00040,2023-02-24 07:14:00,3342.11,USD,Online Transfer,US,Travel,0,0.0
TXN0018134,CUST00220,2023-07-01 02:42:00,236.81,USD,Cash Deposit,US,Healthcare,1,63.01
TXN0018135,CUST00481,2023-04-27 12:09:00,485.32,USD,Wire Transfer,MX,Gaming,0,12.82
TXN0018136,CUST00254,2023-01-29 04:12:00,642.5,USD,ACH,DE,Money Transfer,0,26.31
TXN0018137,CUST00269,2023-03-28 06:35:00,8.69,USD,POS,IN,Gaming,0,0.0
TXN0018138,CUST00317,2023-09-20 18:33:00,2957.06,USD,POS,BR,Money Transfer,0,12.0
TXN0018139,CUST00432,2023-07-12 04:38:00,232.14,USD,Online Transfer,UK,Gaming,0,43.33
TXN0018140,CUST00437,2023-09-27 22:02:00,841.29,USD,Wire Transfer,UK,Gaming,0,24.37
TXN0018141,CUST00444,2023-10-13 02:19:00,2657.55,USD,Cash Withdrawal,US,Gaming,0,34.22
TXN0018142,CUST00293,2023-05-01 19:17:00,950.44,USD,Cash Deposit,CN,Retail,0,18.26
TXN0018143,CUST00001,2023-02-06 04:34:00,3323.34,USD,Online Transfer,NG,Travel,0,31.87
TXN0018144,CUST00354,2023-02-07 21:42:00,1295.65,USD,POS,BR,Healthcare,0,0.0
TXN0018145,CUST00343,2023-12-08 21:33:00,147.77,USD,Cash Withdrawal,UK,Gaming,1,30.57
TXN0018146,CUST00407,2023-04-26 21:09:00,569.9,USD,ACH,CN,Retail,0,0.29
TXN0018147,CUST00410,2023-06-20 05:14:00,26197.39,USD,POS,MX,Gaming,0,2.74
TXN0018148,CUST00202,2023-02-09 18:59:00,229.25,USD,POS,MX,Travel,0,18.64
TXN0018149,CUST00167,2023-07-26 21:53:00,3154.95,USD,Wire Transfer,BR,Travel,0,13.29
TXN0018150,CUST00451,2023-07-09 18:59:00,3446.43,USD,POS,CN,Restaurant,0,5.79
TXN0018151,CUST00001,2023-02-21 13:11:00,1767.28,USD,Cash Deposit,BR,Crypto Exchange,0,0.0
TXN0018152,CUST00312,2023-03-14 22:46:00,37.36,USD,Wire Transfer,US,Retail,0,17.84
TXN0018153,CUST00246,2023-07-11 17:58:00,512.53,USD,Wire Transfer,BR,Gaming,0,16.94
TXN0018154,CUST00241,2023-03-24 16:51:00,217.78,USD,Cash Deposit,MX,Money Transfer,1,8.46
TXN0018155,CUST00414,2023-08-24 11:09:00,401.62,USD,Cash Deposit,RU,Travel,0,55.34
TXN0018156,CUST00088,2023-10-01 08:07:00,108.85,USD,POS,CN,Restaurant,0,9.08
TXN0018157,CUST00104,2023-11-13 23:03:00,316.74,USD,Cash Withdrawal,DE,Retail,0,38.52
TXN0018158,CUST00284,2023-02-16 15:48:00,216.47,USD,Wire Transfer,AE,Restaurant,0,50.15
TXN0018159,CUST00436,2023-01-21 23:01:00,163.32,USD,Cash Deposit,MX,Healthcare,0,30.13
TXN0018160,CUST00293,2023-07-24 11:21:00,105.84,USD,Cash Withdrawal,IN,Crypto Exchange,0,16.04
TXN0018161,CUST00138,2023-03-16 09:24:00,52.79,USD,Wire Transfer,BR,Gaming,0,13.47
TXN0018162,CUST00198,2023-12-28 07:19:00,3351.6,USD,Cash Withdrawal,US,Gaming,0,23.82
TXN0018163,CUST00087,2023-06-06 21:55:00,262.27,USD,POS,UK,Restaurant,0,15.86
TXN0018164,CUST00416,2023-10-13 04:44:00,65.24,USD,Cash Deposit,MX,Money Transfer,0,17.85
TXN0018165,CUST00269,2023-06-24 09:52:00,474.77,USD,Cash Deposit,DE,Travel,0,18.32
TXN0018166,CUST00211,2023-03-06 09:41:00,318.55,USD,Wire Transfer,DE,Travel,0,12.17
TXN0018167,CUST00115,2023-02-16 05:21:00,32.14,USD,Wire Transfer,UK,Retail,0,16.47
TXN0018168,CUST00223,2023-01-29 12:08:00,343.64,USD,Wire Transfer,CN,Travel,0,16.6
TXN0018169,CUST00253,2023-04-06 08:53:00,894.27,USD,Cash Deposit,RU,Healthcare,0,58.83
TXN0018170,CUST00358,2023-10-18 15:56:00,6250.65,USD,Wire Transfer,CN,Restaurant,0,4.15
TXN0018171,CUST00114,2023-07-11 06:18:00,108330.18,USD,Wire Transfer,US,Restaurant,0,37.34
TXN0018172,CUST00365,2023-05-26 09:25:00,4.29,USD,Cash Withdrawal,US,Healthcare,0,23.62
TXN0018173,CUST00228,2023-09-04 20:43:00,377.69,USD,ACH,CN,Retail,0,0.0
TXN0018174,CUST00472,2023-03-31 13:59:00,5667.05,USD,Online Transfer,NG,Retail,0,33.03
TXN0018175,CUST00019,2023-10-09 13:33:00,436.8,USD,Online Transfer,US,Money Transfer,0,17.11
TXN0018176,CUST00212,2023-04-02 16:37:00,13035.86,USD,POS,US,Gaming,0,9.07
TXN0018177,CUST00253,2023-04-10 20:02:00,173.41,USD,Cash Withdrawal,CN,Money Transfer,1,43.53
TXN0018178,CUST00174,2023-11-23 13:44:00,145.67,USD,Cash Deposit,CN,Crypto Exchange,0,6.8
TXN0018179,CUST00169,2023-03-20 04:42:00,4790.69,USD,Online Transfer,RU,Healthcare,0,46.38
TXN0018180,CUST00041,2023-10-13 11:22:00,438.66,USD,POS,MX,Restaurant,0,13.11
TXN0018181,CUST00281,2023-09-16 18:43:00,549.22,USD,Cash Deposit,BR,Money Transfer,0,30.37
TXN0018182,CUST00433,2023-04-06 19:58:00,402.58,USD,Cash Withdrawal,US,Healthcare,0,15.89
TXN0018183,CUST00151,2023-11-07 15:32:00,150.7,USD,Cash Deposit,BR,Gaming,0,0.0
TXN0018184,CUST00382,2023-01-28 03:40:00,1012.81,USD,Cash Deposit,CN,Healthcare,0,12.44
TXN0018185,CUST00345,2023-10-14 00:11:00,792.34,USD,Cash Deposit,US,Crypto Exchange,0,24.4
TXN0018186,CUST00109,2023-09-08 12:54:00,135.04,USD,Cash Deposit,US,Retail,0,11.59
TXN0018187,CUST00040,2023-12-12 03:09:00,635.6,USD,Wire Transfer,BR,Healthcare,0,25.66
TXN0018188,CUST00341,2023-10-07 06:31:00,356269.36,USD,Cash Withdrawal,DE,Gaming,0,49.14
TXN0018189,CUST00114,2023-12-22 13:00:00,1224.84,USD,POS,CN,Crypto Exchange,0,0.14
TXN0018190,CUST00259,2023-07-09 16:54:00,4.87,USD,Wire Transfer,IN,Retail,0,14.3
TXN0018191,CUST00023,2023-09-15 09:51:00,2.28,USD,Cash Deposit,US,Crypto Exchange,0,6.75
TXN0018192,CUST00291,2023-12-26 19:24:00,43.93,USD,Cash Deposit,UK,Healthcare,0,0.0
TXN0018193,CUST00494,2023-03-08 00:05:00,6423.71,USD,Wire Transfer,BR,Travel,0,36.63
TXN0018194,CUST00315,2023-11-10 16:25:00,650.31,USD,POS,US,Crypto Exchange,0,0.0
TXN0018195,CUST00090,2023-09-19 22:49:00,399.44,USD,Cash Deposit,IN,Money Transfer,0,39.88
TXN0018196,CUST00027,2023-08-23 21:19:00,301.18,USD,Online Transfer,NG,Money Transfer,0,13.03
TXN0018197,CUST00020,2023-01-19 10:04:00,21.13,USD,Cash Deposit,DE,Retail,0,18.39
TXN0018198,CUST00207,2023-03-13 17:20:00,5.24,USD,Online Transfer,UK,Retail,0,0.0
TXN0018199,CUST00357,2023-05-24 05:04:00,17.92,USD,Cash Deposit,BR,Crypto Exchange,0,0.42
TXN0018200,CUST00419,2023-07-06 01:25:00,35.25,USD,Wire Transfer,CN,Crypto Exchange,0,55.33
TXN0018201,CUST00376,2023-01-26 01:47:00,53.9,USD,ACH,US,Travel,0,4.18
TXN0018202,CUST00243,2023-12-07 04:48:00,794.0,USD,Cash Deposit,IN,Crypto Exchange,0,34.0
TXN0018203,CUST00018,2023-06-09 05:21:00,5557.88,USD,Cash Deposit,US,Crypto Exchange,0,14.88
TXN0018204,CUST00395,2023-07-14 11:31:00,252.43,USD,ACH,CN,Gaming,0,0.0
TXN0018205,CUST00095,2023-08-13 12:25:00,5395.39,USD,Cash Withdrawal,UK,Healthcare,0,45.6
TXN0018206,CUST00260,2023-11-09 09:24:00,1304.34,USD,Wire Transfer,IN,Restaurant,0,11.36
TXN0018207,CUST00046,2023-10-03 09:24:00,68.98,USD,Online Transfer,US,Travel,0,0.0
TXN0018208,CUST00212,2023-11-12 12:05:00,7.82,USD,Cash Deposit,BR,Gaming,0,28.73
TXN0018209,CUST00471,2023-08-30 22:18:00,56.13,USD,Cash Withdrawal,US,Gaming,0,22.6
TXN0018210,CUST00475,2023-11-20 20:09:00,172.24,USD,Wire Transfer,UK,Money Transfer,0,16.94
TXN0018211,CUST00145,2023-02-05 09:48:00,1185.97,USD,Online Transfer,DE,Restaurant,0,0.0
TXN0018212,CUST00213,2023-01-25 15:40:00,5103.35,USD,Online Transfer,CN,Retail,0,0.0
TXN0018213,CUST00052,2023-02-23 01:35:00,6.79,USD,Wire Transfer,US,Crypto Exchange,0,25.84
TXN0018214,CUST00131,2023-12-17 17:41:00,10.13,USD,Online Transfer,CN,Money Transfer,0,0.0
TXN0018215,CUST00476,2023-09-03 20:31:00,18185.51,USD,Wire Transfer,BR,Travel,0,22.71
TXN0018216,CUST00172,2023-03-12 01:09:00,270.88,USD,Wire Transfer,US,Gaming,0,22.06
TXN0018217,CUST00136,2023-06-24 23:34:00,277.78,USD,Cash Withdrawal,IN,Healthcare,0,37.31
TXN0018218,CUST00374,2023-09-12 07:09:00,18.04,USD,ACH,US,Retail,0,6.5
TXN0018219,CUST00011,2023-03-06 13:30:00,61.57,USD,ACH,CN,Crypto Exchange,0,5.29
TXN0018220,CUST00134,2023-02-26 06:50:00,1234.38,USD,ACH,NG,Money Transfer,0,30.15
TXN0018221,CUST00025,2023-06-13 21:34:00,161.43,USD,ACH,AE,Crypto Exchange,0,24.12
TXN0018222,CUST00434,2023-06-10 05:16:00,439.55,USD,Wire Transfer,MX,Restaurant,0,3.65
TXN0018223,CUST00093,2023-08-03 19:09:00,26.0,USD,POS,RU,Money Transfer,0,18.27
TXN0018224,CUST00237,2023-04-21 22:19:00,102.55,USD,Wire Transfer,US,Crypto Exchange,0,19.76
TXN0018225,CUST00440,2023-06-05 01:53:00,7127.2,USD,Cash Deposit,MX,Travel,0,28.16
TXN0018226,CUST00436,2023-11-07 00:35:00,3505.13,USD,ACH,CN,Money Transfer,0,13.87
TXN0018227,CUST00127,2023-07-01 01:45:00,2906.3,USD,POS,AE,Healthcare,0,38.31
TXN0018228,CUST00462,2023-08-08 22:48:00,274.78,USD,POS,CN,Crypto Exchange,0,29.81
TXN0018229,CUST00336,2023-07-25 19:20:00,12.56,USD,Online Transfer,DE,Travel,0,20.61
TXN0018230,CUST00124,2023-03-30 18:04:00,3920.91,USD,ACH,DE,Restaurant,1,4.65
TXN0018231,CUST00398,2023-02-10 13:11:00,229.95,USD,POS,DE,Restaurant,0,8.21
TXN0018232,CUST00176,2023-01-09 15:11:00,3926.36,USD,Online Transfer,US,Healthcare,0,0.0
TXN0018233,CUST00274,2023-10-13 22:16:00,269.07,USD,Online Transfer,DE,Crypto Exchange,0,7.61
TXN0018234,CUST00456,2023-12-07 15:52:00,5147.26,USD,Cash Withdrawal,US,Retail,0,4.36
TXN0018235,CUST00064,2023-01-01 15:18:00,1098.13,USD,Cash Withdrawal,DE,Gaming,0,17.22
TXN0018236,CUST00425,2023-01-18 18:07:00,20045.86,USD,Wire Transfer,DE,Travel,0,8.09
TXN0018237,CUST00377,2023-02-02 05:53:00,2790.37,USD,Wire Transfer,BR,Gaming,0,58.85
TXN0018238,CUST00362,2023-09-28 15:17:00,2652.53,USD,POS,UK,Gaming,0,20.3
TXN0018239,CUST00280,2023-01-08 05:56:00,344.64,USD,ACH,UK,Travel,0,7.01
TXN0018240,CUST00044,2023-11-24 17:56:00,807.49,USD,Cash Withdrawal,NG,Restaurant,0,32.3
TXN0018241,CUST00292,2023-07-21 07:32:00,53.79,USD,Cash Withdrawal,US,Gaming,0,24.96
TXN0018242,CUST00247,2023-12-05 06:06:00,146.37,USD,Cash Withdrawal,US,Crypto Exchange,0,44.27
TXN0018243,CUST00438,2023-01-14 12:38:00,1125.47,USD,Cash Deposit,US,Gaming,0,18.58
TXN0018244,CUST00470,2023-02-20 01:41:00,114.12,USD,Cash Deposit,DE,Restaurant,0,20.4
TXN0018245,CUST00153,2023-11-18 00:51:00,340.18,USD,Online Transfer,MX,Gaming,0,12.82
TXN0018246,CUST00070,2023-06-14 16:30:00,163.43,USD,Online Transfer,IN,Money Transfer,0,4.74
TXN0018247,CUST00444,2023-04-27 21:46:00,1424.39,USD,Online Transfer,UK,Restaurant,0,9.44
TXN0018248,CUST00373,2023-08-22 05:26:00,105.49,USD,Online Transfer,DE,Money Transfer,0,18.66
TXN0018249,CUST00415,2023-08-30 12:09:00,689.11,USD,ACH,US,Crypto Exchange,0,0.0
TXN0018250,CUST00265,2023-05-09 15:49:00,754.1,USD,POS,AE,Restaurant,0,45.15
TXN0018251,CUST00373,2023-09-15 00:10:00,145.35,USD,Cash Deposit,US,Crypto Exchange,0,22.8
TXN0018252,CUST00028,2023-02-16 07:25:00,69.41,USD,Cash Withdrawal,US,Gaming,0,7.85
TXN0018253,CUST00452,2023-06-27 19:05:00,202.0,USD,POS,UK,Healthcare,0,0.0
TXN0018254,CUST00269,2023-09-08 14:34:00,3678.36,USD,ACH,US,Healthcare,0,8.32
TXN0018255,CUST00041,2023-05-19 06:28:00,440.49,USD,ACH,MX,Restaurant,0,18.5
TXN0018256,CUST00095,2023-05-18 23:13:00,1707.33,USD,Wire Transfer,US,Crypto Exchange,0,50.09
TXN0018257,CUST00282,2023-07-01 16:45:00,74.42,USD,ACH,US,Restaurant,0,0.0
TXN0018258,CUST00153,2023-08-10 14:44:00,238.65,USD,Online Transfer,US,Money Transfer,0,0.0
TXN0018259,CUST00216,2023-08-11 06:53:00,598.39,USD,ACH,MX,Travel,0,0.52
TXN0018260,CUST00058,2023-12-04 12:26:00,4244.73,USD,Wire Transfer,RU,Travel,0,29.88
TXN0018261,CUST00076,2023-03-30 21:37:00,432.26,USD,Wire Transfer,DE,Retail,0,28.09
TXN0018262,CUST00346,2023-08-28 17:58:00,544.09,USD,Cash Withdrawal,US,Gaming,0,32.63
TXN0018263,CUST00037,2023-07-16 19:22:00,1088.74,USD,Wire Transfer,RU,Restaurant,0,54.74
TXN0018264,CUST00180,2023-10-18 07:18:00,3987.49,USD,Wire Transfer,IN,Healthcare,0,0.0
TXN0018265,CUST00311,2023-07-15 15:24:00,0.9,USD,Cash Deposit,NG,Money Transfer,0,21.17
TXN0018266,CUST00220,2023-05-14 22:16:00,2183.36,USD,ACH,RU,Retail,0,45.49
TXN0018267,CUST00325,2023-04-19 17:01:00,961.12,USD,Cash Deposit,UK,Gaming,0,26.02
TXN0018268,CUST00099,2023-10-03 18:02:00,421.17,USD,ACH,IN,Crypto Exchange,0,0.0
TXN0018269,CUST00186,2023-05-10 22:13:00,3729.82,USD,Cash Deposit,UK,Retail,0,26.89
TXN0018270,CUST00051,2023-09-24 23:15:00,39.0,USD,ACH,NG,Money Transfer,1,45.31
TXN0018271,CUST00091,2023-01-23 20:41:00,9.72,USD,Wire Transfer,MX,Crypto Exchange,0,13.5
TXN0018272,CUST00128,2023-04-29 04:33:00,348.39,USD,ACH,MX,Travel,0,24.1
TXN0018273,CUST00267,2023-11-29 05:04:00,1832.96,USD,ACH,MX,Restaurant,0,3.35
TXN0018274,CUST00248,2023-01-08 09:04:00,252.59,USD,Wire Transfer,MX,Gaming,1,28.97
TXN0018275,CUST00218,2023-02-11 07:41:00,3747.95,USD,ACH,MX,Restaurant,0,0.0
TXN0018276,CUST00148,2023-04-29 20:47:00,3699.3,USD,Cash Withdrawal,IN,Healthcare,0,52.48
TXN0018277,CUST00485,2023-04-17 17:58:00,61.25,USD,Online Transfer,US,Retail,0,0.0
TXN0018278,CUST00381,2023-08-17 19:37:00,1590.54,USD,ACH,AE,Travel,0,4.92
TXN0018279,CUST00413,2023-03-28 20:26:00,171.05,USD,Cash Withdrawal,IN,Travel,0,29.94
TXN0018280,CUST00044,2023-10-20 04:15:00,1017.51,USD,ACH,DE,Restaurant,0,5.95
TXN0018281,CUST00246,2023-03-27 22:07:00,1932.16,USD,Wire Transfer,MX,Retail,0,19.5
TXN0018282,CUST00013,2023-12-25 05:03:00,1936.42,USD,Wire Transfer,MX,Gaming,0,38.92
TXN0018283,CUST00014,2023-10-05 08:51:00,350.38,USD,Cash Deposit,IN,Gaming,0,14.5
TXN0018284,CUST00141,2023-01-11 17:08:00,302.75,USD,Cash Deposit,CN,Money Transfer,0,19.61
TXN0018285,CUST00143,2023-08-06 04:47:00,238.31,USD,Online Transfer,BR,Travel,0,27.84
TXN0018286,CUST00388,2023-10-09 20:03:00,6882.59,USD,Online Transfer,MX,Retail,0,11.14
TXN0018287,CUST00027,2023-04-07 23:21:00,9513.45,USD,Online Transfer,CN,Restaurant,0,44.4
TXN0018288,CUST00289,2023-08-04 15:18:00,28670.74,USD,Cash Deposit,CN,Crypto Exchange,0,12.02
TXN0018289,CUST00147,2023-02-23 02:49:00,43.39,USD,Cash Deposit,IN,Travel,0,49.73
TXN0018290,CUST00475,2023-01-21 05:37:00,127.02,USD,POS,CN,Travel,0,12.72
TXN0018291,CUST00242,2023-02-20 16:22:00,166.62,USD,Online Transfer,NG,Money Transfer,0,31.78
TXN0018292,CUST00491,2023-02-04 15:07:00,1287.52,USD,POS,US,Retail,0,0.29
TXN0018293,CUST00387,2023-09-27 01:20:00,663.55,USD,Online Transfer,US,Travel,0,6.33
TXN0018294,CUST00324,2023-02-05 17:40:00,2437.52,USD,Cash Deposit,US,Crypto Exchange,0,20.86
TXN0018295,CUST00234,2023-03-11 03:38:00,1477.98,USD,Cash Withdrawal,US,Crypto Exchange,0,12.54
TXN0018296,CUST00389,2023-01-16 22:23:00,556.2,USD,Online Transfer,US,Gaming,0,21.81
TXN0018297,CUST00148,2023-06-15 13:08:00,601.9,USD,ACH,CN,Healthcare,0,23.86
TXN0018298,CUST00446,2023-07-04 02:32:00,1351.94,USD,POS,MX,Money Transfer,0,31.45
TXN0018299,CUST00358,2023-08-08 10:43:00,1558.92,USD,POS,NG,Healthcare,0,22.09
TXN0018300,CUST00044,2023-12-31 08:46:00,160.86,USD,Cash Deposit,BR,Restaurant,0,22.99
TXN0018301,CUST00485,2023-02-16 23:22:00,65.22,USD,Cash Deposit,RU,Crypto Exchange,0,48.4
TXN0018302,CUST00163,2023-08-31 07:15:00,364.16,USD,ACH,BR,Gaming,0,3.7
TXN0018303,CUST00466,2023-08-21 05:43:00,367.62,USD,ACH,US,Restaurant,0,6.81
TXN0018304,CUST00274,2023-08-06 19:16:00,676.99,USD,Cash Deposit,US,Gaming,0,5.14
TXN0018305,CUST00213,2023-12-19 04:25:00,2381.8,USD,Cash Withdrawal,RU,Healthcare,0,42.41
TXN0018306,CUST00220,2023-10-30 20:49:00,829.85,USD,POS,IN,Restaurant,0,7.1
TXN0018307,CUST00098,2023-04-25 04:45:00,6492.56,USD,Online Transfer,US,Crypto Exchange,0,0.0
TXN0018308,CUST00472,2023-02-20 13:20:00,9519.92,USD,ACH,UK,Restaurant,0,24.54
TXN0018309,CUST00259,2023-03-19 14:11:00,1231.62,USD,POS,UK,Gaming,0,0.1
TXN0018310,CUST00047,2023-07-24 00:02:00,1095.51,USD,Cash Deposit,MX,Crypto Exchange,0,42.99
TXN0018311,CUST00188,2023-11-15 19:37:00,28.52,USD,Cash Deposit,IN,Retail,0,10.5
TXN0018312,CUST00022,2023-05-01 14:17:00,34.4,USD,Cash Withdrawal,AE,Retail,1,70.56
TXN0018313,CUST00009,2023-01-18 21:56:00,346.08,USD,Online Transfer,UK,Retail,0,0.0
TXN0018314,CUST00257,2023-02-07 14:23:00,755.61,USD,Cash Withdrawal,BR,Retail,0,3.09
TXN0018315,CUST00245,2023-04-25 00:30:00,222.45,USD,Cash Withdrawal,RU,Crypto Exchange,0,59.24
TXN0018316,CUST00410,2023-03-13 23:01:00,179.92,USD,ACH,DE,Gaming,0,30.51
TXN0018317,CUST00356,2023-09-20 10:27:00,1194.37,USD,Cash Withdrawal,MX,Travel,0,9.99
TXN0018318,CUST00327,2023-05-06 00:58:00,64.58,USD,POS,US,Crypto Exchange,0,15.42
TXN0018319,CUST00432,2023-09-19 12:32:00,252.27,USD,POS,US,Restaurant,0,26.57
TXN0018320,CUST00207,2023-03-14 22:05:00,227.26,USD,Cash Withdrawal,CN,Healthcare,0,22.0
TXN0018321,CUST00006,2023-06-15 03:20:00,11713.08,USD,ACH,RU,Crypto Exchange,0,26.61
